Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
18.0,0,0.073306615,1,155.0972,1999,2,2,1,3894.93
14.6,0,0.043021542,1,196.9084,1998,3,0,0,595.2252
5.8,0,0.13169655,0,89.4172,2007,3,1,1,2498.0816
9.8,0,0.09083415800000001,1,192.2478,2009,2,0,2,4068.7038
12.6,0,0.19875618,1,250.7724,1985,0,2,0,251.6724
14.3,0,0.026321701,1,77.6302,1997,0,2,1,950.7624
11.1,0,0.176215665,1,158.8604,1997,0,2,1,2693.8268
17.0,0,0.136008489,0,171.7106,2002,3,1,1,1711.106
18.6,1,0.17174348,0,48.8376,1999,2,2,1,1294.3152
8.895,1,0.08154715,1,49.8008,2007,3,1,1,759.012
12.6,0,0.027570939,1,86.6198,1985,2,0,3,2529.3742
10.3,0,0.14676789699999998,0,102.3648,2009,2,0,2,1557.9720000000002
19.25,1,0.03467086,1,141.8496,1987,1,0,1,2399.5432
12.6,0,0.09619424,1,210.8612,2004,0,1,1,1254.3672
15.3,1,0.08511049,1,215.7218,2009,2,0,2,1923.4962
12.6,1,0.1263349,1,184.0924,1985,0,2,0,555.2772
12.6,0,0.012592289,1,123.3414,1985,2,0,3,4751.8146
12.6,1,0.05357685,1,122.2072,1985,2,0,3,3552.7088
18.6,0,0.077168705,1,160.6236,2009,2,0,2,1611.236
14.5,0,0.032597778,1,163.621,1998,3,0,0,815.605
13.5,0,0.021583971,0,179.5976,2009,2,0,2,2173.1712
10.3,0,0.078903499,1,177.637,2002,3,1,1,4234.488
12.6,0,0.091411749,1,121.37299999999999,1985,0,2,0,369.519
12.6,0,0.084245356,1,164.6526,1985,0,2,0,657.8104
7.155,1,0.28150951399999996,0,33.8874,1998,3,0,0,35.2874
16.5,0,0.012689327,1,39.7506,2009,2,0,2,227.7036
5.59,1,0.094741514,1,63.1168,1998,3,0,0,191.7504
15.15,0,0.046496777,1,149.6708,1998,3,0,0,300.9416
13.1,0,0.07600554799999999,0,166.1158,2007,3,1,1,1169.8106
8.06,0,0.0,0,232.7326,2009,2,0,2,3696.5216
10.195,1,0.0,1,139.5838,2009,2,0,2,4495.4816
10.1,0,0.053732324000000005,1,49.8008,1998,3,0,0,303.6048
6.235,0,0.033807904,1,258.9962,1998,3,0,0,258.9962
12.5,0,0.020782036,0,198.3742,2009,2,0,2,2587.9646
11.35,1,0.06317369099999999,0,86.1856,1987,1,0,1,1494.0552
9.065,0,0.115563679,1,96.0094,2002,3,1,1,1713.7692
11.65,1,0.07627820099999999,1,85.1908,2007,3,1,1,671.1264
18.2,1,0.012223686999999999,0,57.1904,1999,2,2,1,1640.5312
6.115,1,0.011419301000000001,1,91.0488,2009,2,0,2,1629.8784
6.92,1,0.131458247,0,90.5804,2009,2,0,2,183.7608
7.035,0,0.021883367999999997,1,263.791,1999,2,2,1,4996.829000000001
18.2,0,0.012607876,1,139.81799999999998,1997,0,2,1,1398.18
10.5,1,0.025041737999999997,0,218.7508,2002,3,1,1,3255.762
17.6,0,0.018934719,1,237.75900000000001,1999,2,2,1,3545.385
12.6,0,0.021392306,0,182.0976,1985,2,0,3,6157.3184
19.75,0,0.041448824,0,116.5466,2002,3,1,1,2828.3184
16.5,0,0.028395167000000002,1,91.7146,1987,1,0,1,2462.7942
13.15,1,0.165221717,0,172.0764,1987,1,0,1,4466.1864
7.89,0,0.036127671,0,117.4782,2004,0,1,1,2026.0294
20.5,1,0.019277945,1,82.8592,2009,2,0,2,1733.7432
16.25,0,0.057629899000000005,0,123.9046,2009,2,0,2,1120.5414
12.6,0,0.09621243199999999,1,207.2612,1997,0,2,1,4390.2852
12.6,0,0.024387983999999998,1,92.4462,1985,0,2,0,185.0924
8.775,0,0.021647195,0,109.5228,2002,3,1,1,994.7052
7.42,1,0.021573645,0,184.6582,1997,0,2,1,5015.4714
8.67,0,0.065424208,1,145.8128,2004,0,1,1,2444.8176
8.77,1,0.046866331,0,170.5422,2002,3,1,1,1551.9798
19.35,1,0.0,0,238.6564,1987,1,0,1,3575.3459999999995
16.25,0,0.087102593,0,96.041,1987,1,0,1,868.8689999999999
11.5,0,0.01774202,1,129.6626,2007,3,1,1,1836.2764
11.1,0,0.010632751999999999,1,82.5908,1987,1,0,1,1510.0344
12.6,1,0.031116081,1,55.263999999999996,1985,2,0,3,1544.656
5.59,1,0.05671761,1,62.9168,2002,3,1,1,1406.1696
12.6,0,0.079931185,1,219.7456,1985,0,2,0,884.1824
6.55,0,0.024505417999999998,0,102.9332,1987,1,0,1,1845.5976
6.85,0,0.03830192,1,261.2594,1998,3,0,0,1046.6376
21.25,0,0.024693927,1,144.1102,1999,2,2,1,1749.7224
12.6,0,0.010590075,1,84.6908,1985,2,0,3,3691.1952
12.8,1,0.190569038,0,138.7838,1998,3,0,0,280.9676
8.31,1,0.0,1,177.4028,1997,0,2,1,3896.2616
12.1,0,0.016826748,1,179.166,1997,0,2,1,3056.022
12.6,0,0.088394115,1,194.7452,1985,2,0,3,5872.356
20.25,0,0.0,1,145.6418,1987,1,0,1,3384.2614
12.6,0,0.12978357699999998,1,78.2328,1985,2,0,3,1004.0264
12.6,1,0.0,1,262.89099999999996,1985,0,2,0,788.9730000000001
16.75,0,0.0,1,156.16299999999998,1997,0,2,1,2816.3340000000003
7.075,0,0.058465268,0,145.3128,2002,3,1,1,1869.5664
11.1,1,0.053765212,0,163.1526,2004,0,1,1,1808.9786
6.63,1,0.01098386,1,55.4588,2009,2,0,2,343.5528
8.935,0,0.040245222000000004,1,54.9298,1999,2,2,1,1348.245
7.935,0,0.017253305,0,51.435,2007,3,1,1,499.35
7.485,0,0.069231189,1,112.1228,1999,2,2,1,1215.7508
9.5,0,0.074648119,1,253.3724,2009,2,0,2,755.0172
18.35,0,0.030542489,1,193.1162,1999,2,2,1,2693.8268
6.365,0,0.007359711,1,60.1536,1999,2,2,1,490.0288
11.1,0,0.059940022,0,149.1366,1999,2,2,1,4231.8248
11.395,0,0.0,1,149.2708,2007,3,1,1,2407.5328
9.895,1,0.048860587000000004,1,260.2278,2009,2,0,2,4165.2448
7.68,0,0.153419412,1,86.4224,2007,3,1,1,511.3344
13.65,0,0.077219509,1,56.493,2004,0,1,1,509.337
15.75,0,0.13504726,1,98.57,2004,0,1,1,2496.75
10.195,1,0.146094132,0,196.1794,1999,2,2,1,2926.191
10.895,0,0.027157955,1,50.2666,2009,2,0,2,820.2656
12.6,1,0.080346058,1,195.71099999999998,1985,2,0,3,5499.508000000001
17.7,1,0.016596645,0,48.3034,1997,0,2,1,777.6544
17.25,0,0.084316691,1,263.39099999999996,2004,0,1,1,6311.784000000001
18.6,0,0.07679167099999999,1,161.0236,1987,1,0,1,3705.8428
13.8,0,0.01326146,1,108.0254,2004,0,1,1,759.6778
11.1,1,0.0,0,165.5526,2009,2,0,2,1973.4312
10.195,1,0.012528611,0,195.111,2007,3,1,1,3731.809
5.88,0,0.003597678,1,153.8998,1999,2,2,1,2922.1962
11.15,0,0.032438645,1,163.0526,2007,3,1,1,2302.3364
12.6,0,0.173527068,0,92.0462,1985,0,2,0,277.6386
11.6,0,0.041112694,1,142.0154,2009,2,0,2,850.8924
12.6,0,0.089243504,1,139.2496,1985,2,0,3,1976.0944
12.1,0,0.011539622,0,163.5526,1997,0,2,1,2302.3364
12.6,0,0.04690397,1,110.65700000000001,1985,0,2,0,659.1419999999999
4.635,0,0.141686037,0,126.9994,2007,3,1,1,1798.9916
8.51,0,0.052051256,1,142.247,2002,3,1,1,2004.058
9.6,0,0.09627919,1,167.3158,2004,0,1,1,1838.2738
17.25,1,0.047533568,1,96.9068,2007,3,1,1,1458.102
15.0,0,0.04499948,1,140.4838,2002,3,1,1,1685.8056
16.75,0,0.12888573,0,87.6856,1997,0,2,1,1494.0552
8.365,0,0.12025630300000001,1,39.2506,1998,3,0,0,75.9012
12.6,0,0.0,1,261.291,1985,0,2,0,788.9730000000001
18.85,0,0.137755834,1,161.8578,2009,2,0,2,3530.0716
6.615,0,0.093913607,0,198.7426,2007,3,1,1,1186.4556
5.75,1,0.07528708099999999,0,115.3176,1999,2,2,1,572.5880000000001
10.0,0,0.100055625,1,113.3544,2009,2,0,2,3467.4864
13.1,0,0.006061565,1,188.9898,2004,0,1,1,4303.0654
10.1,1,0.053667516,0,223.0088,1999,2,2,1,671.1264
12.6,0,0.026194237000000002,1,79.0302,1985,2,0,3,1901.5248
11.65,1,0.07600299099999999,1,83.4908,2002,3,1,1,503.3448
12.6,0,0.080111611,1,94.6436,1985,2,0,3,4065.3748
9.3,0,0.043141572,0,90.4172,2009,2,0,2,1249.0408
19.6,0,0.024276035,0,45.3718,2002,3,1,1,614.5334
11.35,0,0.03093263,1,51.5008,2009,2,0,2,607.2096
5.44,1,0.017096552,1,178.137,2002,3,1,1,3175.866
14.65,0,0.172357491,0,50.8692,2007,3,1,1,788.3072
12.35,1,0.185824165,1,78.5328,2004,0,1,1,695.0952
12.85,1,0.152988295,0,253.7382,2007,3,1,1,2271.0438
17.1,0,0.0,0,85.5566,1999,2,2,1,1860.2452
11.6,1,0.143897558,0,240.6222,1987,1,0,1,2868.2664
7.445,0,0.037845086,1,75.5354,2007,3,1,1,1956.1204
12.6,1,0.1748389,0,142.8786,1985,0,2,0,433.4358
12.6,1,0.278730642,0,63.2194,1985,0,2,0,247.6776
6.135,0,0.11550099900000001,1,161.1236,2009,2,0,2,644.4944
8.68,0,0.01478914,1,97.7384,1998,3,0,0,98.5384
18.5,0,0.033938279,1,132.5284,2004,0,1,1,1318.2839999999999
14.3,0,0.026299797000000003,1,79.4302,1987,1,0,1,1743.0644
12.6,0,0.159394437,1,105.6938,1985,0,2,0,214.3876
15.35,0,0.0,1,88.28299999999999,1997,0,2,1,1797.66
17.7,0,0.0,0,182.5292,1987,1,0,1,2736.438
15.2,1,0.10377827,0,175.6054,1997,0,2,1,2451.4756
9.8,1,0.045522854,1,35.0874,2007,3,1,1,352.874
12.6,0,0.09533143300000001,1,125.5678,1985,2,0,3,2543.356
15.25,1,0.0,1,179.766,2009,2,0,2,3056.022
17.6,0,0.105472205,1,165.6868,2007,3,1,1,3111.9492
7.55,1,0.030938774,0,121.0072,2004,0,1,1,2082.6224
12.6,0,0.026174636,1,127.102,1985,2,0,3,3415.554
19.7,1,0.160671255,1,254.7014,2004,0,1,1,3570.0196
13.0,1,0.070243155,1,65.7484,1987,1,0,1,391.4904
12.6,1,0.038313981000000004,0,109.95700000000001,1985,2,0,3,4504.137
11.8,1,0.17054823800000002,1,113.8834,1999,2,2,1,1382.2008
20.35,0,0.060794097000000005,1,233.6616,1999,2,2,1,2577.9776
16.85,0,0.036446751,1,90.3488,1999,2,2,1,996.0368
7.63,0,0.061188147000000005,1,94.0436,2002,3,1,1,1134.5232
15.75,0,0.05488482099999999,1,195.3452,1987,1,0,1,1761.7068
18.2,1,0.026064486,1,241.8196,1997,0,2,1,4097.3332
13.85,1,0.025936747000000003,1,164.921,1999,2,2,1,2609.936
10.895,0,0.035949725,0,132.9284,2007,3,1,1,3295.71
15.6,0,0.045168898,0,242.9854,2009,2,0,2,2175.1686
11.3,0,0.04767798,1,181.46599999999998,1987,1,0,1,3775.086
20.0,0,0.058812134,1,111.6544,2007,3,1,1,1565.9616
19.35,1,0.018667601000000002,1,112.9544,2007,3,1,1,2908.2144
15.6,0,0.087646694,1,221.5798,1987,1,0,1,5509.495
12.6,0,0.19033746,1,159.4578,1985,0,2,0,160.4578
10.195,1,0.045165795999999994,0,118.4808,2009,2,0,2,1640.5312
12.6,0,0.039385518,1,164.8526,1985,2,0,3,2631.2416
9.5,1,0.010914988,1,183.8608,2004,0,1,1,2572.6512
12.6,0,0.034203092000000004,1,43.3086,1985,2,0,3,624.5204
10.65,1,0.085268317,1,229.7668,1999,2,2,1,3916.2356
12.6,1,0.08435471300000001,1,215.5218,1985,2,0,3,4915.6014
7.35,0,0.028571132000000003,0,40.8454,1987,1,0,1,587.2356
15.7,0,0.037383778,1,179.7634,2009,2,0,2,1817.634
12.6,0,0.042354152,0,227.27200000000002,1985,2,0,3,7017.531999999999
15.85,0,0.043410693,1,39.4164,2009,2,0,2,154.4656
13.8,1,0.056872392,1,231.1984,1997,0,2,1,5097.3648
9.195,1,0.051573903,1,79.8644,1987,1,0,1,785.6439999999999
9.3,0,0.016113019,0,248.8092,2007,3,1,1,5976.2208
15.1,0,0.052295514,0,242.9512,1987,1,0,1,4847.024
19.1,0,0.09712786699999999,0,234.4958,2009,2,0,2,1635.8706
11.6,1,0.077284566,1,172.4106,1999,2,2,1,4277.765
7.27,0,0.046653872,1,98.6384,2002,3,1,1,1970.7679999999998
19.35,0,0.02775746,1,62.5168,1999,2,2,1,1534.0032
9.695,0,0.0,0,186.7898,1998,3,0,0,561.2694
20.2,0,0.0,1,94.1462,1997,0,2,1,832.9158
12.6,0,0.003574698,1,154.6998,1985,2,0,3,3229.7958
10.5,1,0.11733375,1,164.12099999999998,2007,3,1,1,2773.0570000000002
12.5,1,0.081684728,0,92.3488,1987,1,0,1,1177.1344
12.6,0,0.07926174400000001,1,81.825,1985,0,2,0,83.225
17.75,0,0.030410272999999998,0,256.0672,1987,1,0,1,2045.3376
9.0,0,0.069938838,1,264.8884,2007,3,1,1,2914.8724
17.85,0,0.037885682999999996,1,190.4188,1999,2,2,1,952.0939999999999
12.6,1,0.235183205,1,41.548,1985,0,2,0,79.896
4.61,0,0.123151947,1,175.2396,2009,2,0,2,2093.2752
8.75,1,0.074565098,0,186.8556,1987,1,0,1,7322.4684
7.155,1,0.169137707,0,35.2874,2007,3,1,1,388.1614
12.6,1,0.0,0,182.0608,1985,2,0,3,7717.9536
12.3,0,0.009429611999999999,1,71.33800000000001,2002,3,1,1,1098.57
7.93,0,0.07107667200000001,1,44.9086,1987,1,0,1,802.9548
8.01,0,0.070234306,1,34.9532,2004,0,1,1,539.298
9.8,0,0.043663452,1,217.185,1998,3,0,0,432.77
12.6,1,0.059110912,0,199.3426,1985,0,2,0,395.4852
5.0,0,0.0,1,190.453,1998,3,0,0,379.506
19.6,0,0.042324556,1,150.9024,1998,3,0,0,303.6048
16.5,0,0.012657493999999998,1,36.3506,1999,2,2,1,872.8638
12.6,0,0.048857925,0,61.0194,1999,2,2,1,1052.6298
14.1,0,0.09018502699999999,1,140.2496,2007,3,1,1,2681.8424
6.38,0,0.015186146000000001,1,144.947,1999,2,2,1,3435.528
20.25,1,0.0,0,194.2794,1999,2,2,1,4291.7468
12.6,0,0.155541973,0,159.7578,1985,2,0,3,641.8312
12.3,0,0.052502049,1,190.85299999999998,1997,0,2,1,4364.319
15.6,0,0.172596885,0,114.8518,1997,0,2,1,2163.1842
15.0,0,0.118868155,1,229.4694,2004,0,1,1,5937.6044
11.6,0,0.037639672,1,98.4042,1999,2,2,1,1388.8588
12.6,1,0.021031586,1,164.7184,1985,0,2,0,495.3552
12.6,0,0.06996801799999999,1,83.9908,1985,0,2,0,167.7816
17.85,0,0.087963415,0,193.3794,2007,3,1,1,4291.7468
14.8,1,0.043885147,0,108.757,2004,0,1,1,1867.569
7.905,0,0.064163983,1,229.9694,1999,2,2,1,4567.388
12.6,0,0.0,0,51.235,1985,0,2,0,49.935
12.6,1,0.0,1,165.5868,1985,2,0,3,5404.9644
11.8,1,0.02592132,0,101.9674,2004,0,1,1,1731.7458
14.0,0,0.023734872,1,103.2332,1997,0,2,1,1845.5976
14.85,1,0.053921264,1,123.0072,1999,2,2,1,1960.1152
7.39,0,0.12077096300000001,1,143.447,2009,2,0,2,2290.3520000000003
15.0,0,0.118791698,1,229.9694,1987,1,0,1,4339.0186
12.6,0,0.034717799,1,179.4344,1985,2,0,3,6066.7696
19.7,0,0.041823046,1,108.0912,2002,3,1,1,1965.4416
10.8,0,0.164724567,0,98.4042,1998,3,0,0,99.2042
12.6,0,0.174336148,1,184.0608,1985,2,0,3,6431.628000000001
12.6,1,0.006295472,1,122.4098,1985,2,0,3,3735.8038
12.6,1,0.093463546,1,189.1214,1985,2,0,3,2261.0568
12.6,0,0.067520165,0,211.3586,1985,0,2,0,422.1172
9.6,0,0.16118210300000002,1,165.3158,1998,3,0,0,334.2316
10.695,0,0.053296868,1,59.6904,1997,0,2,1,937.4464
21.1,1,0.161474419,0,62.9168,2004,0,1,1,1086.5856
12.6,0,0.041740624,0,98.3042,1985,0,2,0,198.4084
12.6,0,0.30654284800000003,1,147.3102,1985,0,2,0,291.6204
6.135,0,0.079293753,1,111.286,2009,2,0,2,2263.72
16.2,0,0.044472637,1,43.3454,2007,3,1,1,922.7988
15.7,0,0.073816097,1,253.4724,2002,3,1,1,2013.3792
17.2,1,0.012080016,1,164.4184,2007,3,1,1,2641.8944
12.15,0,0.02859825,1,150.4708,1997,0,2,1,2257.062
12.6,1,0.076944658,0,257.133,1985,2,0,3,7433.656999999999
8.63,1,0.055084019000000005,1,114.7518,1998,3,0,0,455.4072
15.0,1,0.162093059,1,182.5266,2009,2,0,2,1290.9862
12.6,0,0.024546147999999997,1,34.619,1985,0,2,0,36.619
12.6,0,0.118783796,1,108.5596,1985,2,0,3,1725.7536
8.975,1,0.052836075999999996,1,86.6224,2002,3,1,1,1619.2256
12.15,0,0.037889224,0,64.7826,2004,0,1,1,904.1564
6.895,0,0.022587621000000002,0,143.7812,2007,3,1,1,1994.7368
12.6,0,0.036213953,1,92.5488,1985,2,0,3,2625.9152
8.325,0,0.029779207000000002,0,39.3138,2004,0,1,1,974.7312
8.785,0,0.020693619,1,153.1656,2007,3,1,1,1853.5872
12.6,0,0.042037073,0,172.6764,1985,2,0,3,6183.9504
19.35,1,0.062516602,1,163.9184,2004,0,1,1,3137.2496
17.5,1,0.012620221000000001,0,144.8102,1998,3,0,0,291.6204
16.75,1,0.008615000000000001,0,72.4038,2007,3,1,1,739.038
8.895,1,0.137618927,1,161.5236,2004,0,1,1,1772.3596
7.71,1,0.04758869599999999,0,122.4756,1997,0,2,1,605.878
12.6,0,0.050790917000000005,1,142.7786,1985,0,2,0,144.4786
15.7,1,0.037864721000000004,1,124.1046,1997,0,2,1,1120.5414
16.7,0,0.070551723,0,217.685,2007,3,1,1,2163.85
20.35,0,0.021326471,1,76.1328,1997,0,2,1,772.328
12.5,0,0.018955479,1,100.1384,2007,3,1,1,2167.8448
15.1,1,0.105666833,0,41.6796,1997,0,2,1,495.3552
14.0,0,0.040725405,1,43.4454,1998,3,0,0,41.9454
8.365,0,0.072252888,1,39.6506,2007,3,1,1,834.9132
10.695,1,0.061008889000000004,0,177.5712,2007,3,1,1,2636.5679999999998
5.21,0,0.011007815,1,259.5962,2004,0,1,1,2848.9582
13.65,1,0.0,0,37.9532,2002,3,1,1,575.2512
8.01,0,0.070247589,1,37.5532,1997,0,2,1,1366.2216
5.88,1,0.030294931,1,104.09899999999999,1999,2,2,1,412.796
5.615,0,0.21051155800000002,1,121.37299999999999,1998,3,0,0,123.17299999999999
19.7,0,0.0650227,1,87.0198,1999,2,2,1,697.7584
12.6,1,0.173587926,0,60.0194,1985,0,2,0,123.8388
18.25,1,0.183579854,0,110.85700000000001,1999,2,2,1,1977.4260000000002
15.35,1,0.11367842199999999,0,189.7504,2009,2,0,2,2492.7552
12.6,0,0.078174543,1,39.9506,1985,2,0,3,721.0614
10.3,0,0.027292686,0,101.2042,1987,1,0,1,396.8168
13.65,1,0.026602089,0,35.1532,1997,0,2,1,790.9704
8.615,0,0.116226984,0,95.9436,2004,0,1,1,2741.7644
5.8,0,0.13122139300000002,0,87.8172,2002,3,1,1,1070.6064
8.3,0,0.035409328,0,36.2506,1999,2,2,1,834.9132
16.0,0,0.0,1,210.4902,2002,3,1,1,3610.6334
5.155,0,0.083327693,1,247.2776,1999,2,2,1,5944.2624
8.895,1,0.08125293,1,49.8008,2002,3,1,1,1062.6168
15.1,1,0.0,0,63.7194,2009,2,0,2,1362.2268
15.5,0,0.103422709,1,144.847,2004,0,1,1,1717.764
6.325,0,0.125688044,1,100.9042,2009,2,0,2,2083.2882
12.6,1,0.18744331399999997,0,145.8786,1985,0,2,0,288.9572
9.3,0,0.04295842,0,89.3172,2004,0,1,1,2051.9956
12.6,0,0.034938717,1,49.0034,1985,2,0,3,826.2578
20.6,0,0.045603215,1,149.2392,2009,2,0,2,4026.7584
15.5,1,0.085834992,1,49.6692,1997,0,2,1,788.3072
9.195,0,0.048050783,1,105.6622,2004,0,1,1,1693.7952
5.695,0,0.06558990599999999,1,258.2646,1997,0,2,1,5410.9566
12.6,0,0.17352903600000003,0,113.2834,1985,2,0,3,4376.9692
5.94,1,0.029492018,0,188.0556,2009,2,0,2,938.778
6.36,0,0.121225455,0,45.906000000000006,2007,3,1,1,1118.5439999999999
12.6,0,0.11447535699999999,1,160.9236,1985,2,0,3,2255.7304
4.805,1,0.0,0,123.9704,2002,3,1,1,2253.0672
14.85,0,0.060927824000000005,1,254.8698,1987,1,0,1,4819.7262
14.5,0,0.019459163999999998,1,161.621,1987,1,0,1,2120.573
10.3,1,0.050070475999999996,1,77.896,1997,0,2,1,1278.336
12.15,0,0.06227604,1,37.9532,2004,0,1,1,1078.596
11.5,0,0.046217345,1,120.3124,2002,3,1,1,474.0496
19.1,0,0.177270016,1,174.0422,1997,0,2,1,1724.422
12.6,1,0.080127283,1,168.7132,1985,0,2,0,338.2264
15.5,1,0.076059648,1,265.1568,2009,2,0,2,2109.2544
7.31,0,0.026788937000000002,1,110.35700000000001,1997,0,2,1,3185.853
18.7,0,0.089197963,1,257.3672,1987,1,0,1,2045.3376
7.0,0,0.151279591,1,107.02799999999999,1987,1,0,1,2876.256
12.5,0,0.112203445,1,121.14399999999999,2004,0,1,1,1438.128
9.395,0,0.039961837,1,84.0908,1997,0,2,1,419.454
10.5,1,0.048207017000000005,0,45.9376,1997,0,2,1,575.2512
5.785,1,0.064871045,0,262.1252,1998,3,0,0,786.9756
16.7,1,0.042685217000000004,0,120.7782,1999,2,2,1,1072.6038
5.845,1,0.10518127699999999,1,214.4218,1999,2,2,1,5343.045
9.395,0,0.103751236,1,235.8932,1997,0,2,1,942.7728
5.94,0,0.035028853,1,179.8344,2009,2,0,2,1249.0408
6.15,0,0.046262200999999996,1,97.8384,2004,0,1,1,2069.3064
20.35,0,0.060688248,1,234.2616,2004,0,1,1,4687.232
17.1,1,0.078347922,1,141.8838,1998,3,0,0,280.9676
12.6,0,0.088828418,0,192.2478,1985,2,0,3,7943.6598
5.765,0,0.081944045,1,36.7164,1987,1,0,1,849.5608
12.65,0,0.123726711,0,107.7938,2007,3,1,1,2251.0698
10.5,1,0.013485235,1,140.0154,1987,1,0,1,3119.9388
18.25,0,0.077659918,1,260.2962,1987,1,0,1,1035.9848
11.65,0,0.0,1,149.8024,2009,2,0,2,1821.6288
19.2,0,0.100074524,1,110.2886,1997,0,2,1,778.3202
15.7,0,0.037289996,1,182.7634,1999,2,2,1,3453.5046
10.3,1,0.050028809,1,80.096,1987,1,0,1,239.688
13.65,0,0.077234113,1,56.893,1997,0,2,1,1188.453
16.6,0,0.016197216,1,108.8596,1987,1,0,1,970.7364
9.6,0,0.051571772,1,258.462,2002,3,1,1,4673.916
11.85,1,0.055672032,1,50.5666,1987,1,0,1,922.7988
12.6,1,0.066336811,1,154.1656,1985,0,2,0,617.8624
8.6,0,0.032672263,1,141.2154,1999,2,2,1,709.077
20.7,1,0.047491371,0,213.9876,1997,0,2,1,2143.876
11.8,1,0.077154417,1,35.7558,2007,3,1,1,577.2486
12.6,1,0.08769263599999999,0,162.5526,1985,0,2,0,328.9052
12.6,1,0.074221559,0,255.9356,2009,2,0,2,4832.3764
20.7,0,0.092834313,0,77.667,1999,2,2,1,2220.4429999999998
15.85,0,0.020571083,1,41.6112,2009,2,0,2,255.6672
6.36,0,0.005978595,1,163.6526,1997,0,2,1,1151.1682
9.3,1,0.033489978999999996,0,156.6314,1999,2,2,1,1241.0512
12.6,0,0.16660951699999998,1,157.6604,1985,0,2,0,316.9208
20.7,0,0.021552357,1,157.0288,2007,3,1,1,2985.4472
12.6,0,0.13032165199999998,0,88.7172,1985,2,0,3,3301.0364
18.85,1,0.068059156,0,120.344,1999,2,2,1,1797.66
16.6,0,0.027573983,1,176.6344,2004,0,1,1,2676.5159999999996
12.5,0,0.103442268,1,170.8448,1997,0,2,1,4942.8992
7.02,0,0.0,0,83.825,2007,3,1,1,1414.825
12.85,0,0.16831267800000002,1,45.906000000000006,1987,1,0,1,885.5139999999999
7.855,1,0.162205516,1,36.2848,2009,2,0,2,1155.8288
19.35,1,0.076744561,1,113.4518,2004,0,1,1,1593.9252
17.5,0,0.015591925,0,184.8266,2002,3,1,1,2766.3990000000003
17.75,1,0.067639698,1,187.62400000000002,2002,3,1,1,1491.392
13.15,0,0.056516755999999994,1,143.4812,1999,2,2,1,854.8872
5.365,1,0.140213762,0,173.7764,2004,0,1,1,4637.9628
13.1,0,0.0060750069999999995,1,187.5898,2002,3,1,1,2432.1674
7.075,0,0.022612742,1,97.0068,2002,3,1,1,1944.136
9.3,0,0.06677066400000001,1,180.5292,2004,0,1,1,2189.1504
12.3,0,0.186250852,1,37.2874,1998,3,0,0,176.437
16.2,1,0.016639482,1,95.8726,1987,1,0,1,1076.5986
18.85,0,0.040599962999999996,1,244.0144,2007,3,1,1,5635.3312
8.01,0,0.070533748,1,34.2532,2009,2,0,2,467.3916
12.6,1,0.01251245,1,38.748000000000005,1985,0,2,0,79.896
12.6,1,0.022807826,0,183.495,1985,2,0,3,4577.375
17.35,1,0.041474232,1,93.0804,1997,0,2,1,826.9236
12.6,1,0.055289464,0,222.5088,1985,2,0,3,7158.6816
14.65,0,0.083698962,1,163.4552,2009,2,0,2,2599.2832
12.8,0,0.076045655,0,96.541,2004,0,1,1,3765.099
12.6,0,0.116366304,1,158.363,1985,2,0,3,4068.038
6.65,0,0.053279839,1,147.7734,2004,0,1,1,2078.6276
6.675,0,0.021648305,1,35.6874,1987,1,0,1,952.7598
6.69,1,0.037060755,0,176.83700000000002,2009,2,0,2,1411.496
12.6,1,0.22460739899999999,1,223.1404,1985,0,2,0,450.0808
7.6,1,0.14269958800000002,1,171.7448,2002,3,1,1,4431.5648
7.51,0,0.10372663900000001,1,110.6544,1987,1,0,1,1901.5248
12.6,1,0.158424516,0,62.4194,1985,2,0,3,2291.0178
12.6,1,0.08234117,0,185.7608,1985,0,2,0,1470.0864
11.0,1,0.08784714099999999,1,156.863,1997,0,2,1,2972.797
12.6,0,0.158562708,1,194.71099999999998,1985,0,2,0,196.41099999999997
17.25,1,0.047458754000000006,1,95.8068,2009,2,0,2,1263.6884
12.6,0,0.015385857,1,208.9928,1985,2,0,3,9678.0688
12.6,0,0.047377447,1,150.6682,1985,0,2,0,457.4046
6.36,0,0.120443298,0,45.406000000000006,1987,1,0,1,1118.5439999999999
11.15,0,0.032229348,1,163.2526,1987,1,0,1,1480.0734
12.6,1,0.127638966,1,104.5332,1985,2,0,3,2563.33
18.0,0,0.047473135,1,170.5422,2002,3,1,1,3103.9596
7.825,1,0.149986868,1,158.8288,2004,0,1,1,1414.1592
14.85,0,0.102065622,1,254.2698,1998,3,0,0,1775.6886
12.6,0,0.11424304800000001,1,174.937,1985,0,2,0,176.437
20.5,1,0.019183756,1,83.7592,1987,1,0,1,1403.5064
10.395,0,0.112324552,1,60.622,2002,3,1,1,778.9860000000001
12.6,0,0.068153091,1,36.019,1985,0,2,0,73.238
13.3,1,0.071597469,0,60.8536,2002,3,1,1,918.804
12.6,1,0.052473797,1,83.6224,1985,2,0,3,3494.1184
19.35,1,0.076914745,1,114.8518,2002,3,1,1,1707.777
16.5,1,0.079837509,0,102.1332,1999,2,2,1,1743.0644
5.63,1,0.024520853999999998,0,102.8306,1987,1,0,1,1986.0814
